date,open,high,low,close,volume
2017-12-09,0.20305,0.25,0.19776,0.23809,78750570.82190257
2017-12-10,0.23798,0.249,0.2241,0.23309,44454284.87244678
2017-12-11,0.23243,0.23997,0.22,0.22501,29568686.536647283
2017-12-12,0.22598,0.2481,0.22255,0.243,41123487.2444694
2017-12-13,0.243,0.45,0.24001,0.364,203184339.686656
2017-12-14,0.363,0.499,0.32,0.47884,206100520.05583975
2017-12-15,0.46,0.89999,0.45001,0.838,271776211.0990117
2017-12-16,0.8355,0.885,0.6,0.74898,142181275.23591086
2017-12-17,0.7336,0.835,0.71,0.74711,64898219.38884694
2017-12-18,0.73993,0.78574,0.69,0.71884,38988858.60620589
2017-12-19,0.714,0.8,0.64,0.75984,76085944.83626305
2017-12-20,0.75984,0.8422,0.71285,0.74968,74323292.51400648
2017-12-21,0.74795,0.76439,0.65,0.71607,60977836.02027568
2017-12-22,0.71606,1.17,0.705,1.129,217872404.08014932
2017-12-23,1.13003,1.2495,0.67,1.05398,233211005.91088495
2017-12-24,1.05,1.1,0.95,1.0317,61804924.25469195
2017-12-25,1.03,1.06,0.8575,1.015,57915403.045199364
2017-12-26,1.01421,1.061,0.95,0.99202,27109612.38644023
2017-12-27,1.00003,1.1,0.98121,1.075,35518725.30101188
2017-12-28,1.0749,1.3,1.06206,1.20611,103372078.30882722
2017-12-29,1.22505,1.3,1.1,1.25511,79120464.67362268
2017-12-30,1.26197,1.974,1.256,1.92993,185641660.79461598
2017-12-31,1.92991,2.48,1.77,1.88875,183782896.29849052
2018-01-01,1.88875,2.1,1.60001,1.99,70396003.00595681
2018-01-02,1.97074,2.1,1.81,2.03999,36463801.861921676
2018-01-03,2.034,2.2199,1.9098,2.18196,60020684.01876401
2018-01-04,2.1765,2.9,2.15,2.78,111139106.7984827
2018-01-05,2.725,3.34989,2.34421,2.59715,144089728.40199235
2018-01-06,2.72724,3.06,2.15,2.51661,117573222.77693327
2018-01-07,2.51659,2.849,2.44001,2.64408,41317796.004538946
2018-01-08,2.6406,2.8,2.5301,2.763,27154997.72416038
2018-01-09,2.758,2.78289,1.61001,2.39999,76625349.456059
